,ip_id
3994,28298.0
3995,31932.0
3996,63262.0
3997,54578.0
3998,866.0
3999,57764.0
4000,45312.0
4001,16333.0
4002,57821.0
4003,15494.0
4004,31585.0
4005,1534.0
4006,11972.0
4007,57534.0
4008,31717.0
4009,18870.0
4010,63366.0
4011,23529.0
4012,38358.0
4013,18743.0
4014,30402.0
4015,2655.0
4016,57852.0
4017,12358.0
4018,55113.0
4019,3683.0
4020,57127.0
4021,18170.0
4022,11217.0
4023,41059.0
4024,32317.0
4025,24485.0
4026,24046.0
4027,2592.0
4028,13350.0
4029,23471.0
4030,15722.0
4031,23291.0
4032,63353.0
4033,29574.0
4034,15252.0
4035,4085.0
4036,9083.0
4037,1694.0
4038,54483.0
4039,31003.0
4040,30766.0
4041,450.0
4042,1239.0
4043,29961.0
4044,5535.0
4045,23388.0
4046,21125.0
4047,11435.0
4048,9209.0
4049,29609.0
4050,17055.0
4051,22659.0
4052,39079.0
4053,57800.0
4054,52537.0
4055,25823.0
4056,8536.0
4057,12355.0
4058,40980.0
4059,51295.0
4060,48094.0
4061,22967.0
4062,46809.0
4063,56302.0
4064,46529.0
4065,9566.0
4066,7765.0
4067,1840.0
4068,13044.0
4069,37175.0
4070,11192.0
4071,381.0
4072,6122.0
4073,46759.0
4074,47741.0
4075,17483.0
4076,50449.0
4077,37501.0
4078,15119.0
4079,17018.0
4080,19119.0
4081,6157.0
4082,48439.0
4083,48893.0
4084,12262.0
4085,36188.0
4086,4983.0
4087,38824.0
4088,23449.0
4089,9011.0
4090,57347.0
4091,30199.0
4092,49176.0
4093,31950.0
4094,37197.0
4095,61664.0
4096,38200.0
4097,16263.0
4098,38964.0
4099,26085.0
4100,37884.0
4101,49761.0
4102,997.0
4103,41953.0
4104,12356.0
4105,7740.0
4106,9289.0
4107,26401.0
4108,1055.0
4109,61988.0
4110,31303.0
4111,16934.0
4112,49331.0
4113,14215.0
4114,28129.0
4115,23408.0
4116,29327.0
4117,27789.0
4118,25160.0
4119,24426.0
4120,31266.0
4121,22411.0
4122,28284.0
4123,63591.0
4124,61115.0
4125,14062.0
4126,17415.0
4127,54130.0
4128,9598.0
4129,30698.0
4130,775.0
4131,18322.0
4132,37883.0
4133,38151.0
4134,32128.0
4135,17676.0
4136,48443.0
4137,42290.0
4138,48044.0
4139,17294.0
4140,52000.0
4141,7674.0
4142,849.0
4143,64802.0
4144,12816.0
4145,13373.0
4146,28955.0
4147,57774.0
4148,48327.0
4149,11008.0
4150,15802.0
4151,40666.0
4152,27465.0
4153,6731.0
4154,56837.0
4155,0.0
4156,38020.0
4157,49461.0
4158,64645.0
4159,0.0
4160,42342.0
4161,21952.0
4162,1159.0
4163,36180.0
4164,28297.0
4165,0.0
4166,9000.0
4167,23461.0
4168,21746.0
4169,5202.0
4170,57528.0
4171,3873.0
4172,23408.0
4173,46610.0
4174,38323.0
4175,57442.0
4176,55467.0
4177,51169.0
4178,54457.0
4179,13238.0
4180,24904.0
4181,54918.0
4182,39993.0
4183,19857.0
4184,58049.0
4185,34627.0
4186,2201.0
4187,21125.0
4188,43551.0
4189,43696.0
4190,6935.0
4191,108.0
4192,7087.0
4193,32342.0
4194,47577.0
4195,36586.0
4196,59987.0
4197,60066.0
4198,49437.0
4199,49952.0
4200,1421.0
4201,14652.0
4202,64724.0
4203,28781.0
4204,39836.0
4205,39752.0
4206,37182.0
4207,39276.0
4208,4110.0
4209,9081.0
4210,59439.0
4211,38130.0
4212,52607.0
4213,11570.0
4214,30083.0
4215,27284.0
4216,60969.0
4217,10145.0
4218,16451.0
4219,65518.0
4220,4374.0
4221,58206.0
4222,61765.0
4223,59611.0
4224,36032.0
4225,36441.0
4226,26223.0
4227,24569.0
4228,1061.0
4229,58081.0
4230,15530.0
4231,21096.0
4232,9966.0
4233,38227.0
4234,34777.0
4235,63356.0
4236,674.0
4237,28878.0
4238,13826.0
4239,20319.0
4240,0.0
4241,23586.0
4242,8538.0
4243,28106.0
4244,51198.0
4245,19429.0
4246,37085.0
4247,61176.0
4248,6676.0
4249,28822.0
4250,57455.0
4251,47898.0
4252,60595.0
4253,1343.0
4254,39071.0
4255,12449.0
4256,2874.0
4257,35376.0
4258,2959.0
4259,16890.0
4260,18923.0
4261,46915.0
4262,31726.0
4263,28677.0
4264,23297.0
4265,14539.0
4266,61954.0
4267,35304.0
4268,11427.0
4269,33167.0
4270,16822.0
4271,40600.0
4272,578.0
4273,23073.0
4274,63216.0
4275,45311.0
4276,24854.0
4277,16787.0
4278,22598.0
4279,1457.0
4280,17371.0
4281,53209.0
4282,57198.0
4283,62508.0
4284,29036.0
4285,55328.0
4286,24038.0
4287,6821.0
4288,61410.0
4289,20013.0
4290,31264.0
4291,50793.0
4292,47879.0
4293,14100.0
4294,7611.0
4295,1417.0
4296,26458.0
4297,12718.0
4298,25781.0
4299,22880.0
4300,51568.0
4301,8479.0
4302,54831.0
4303,16662.0
4304,37000.0
4305,4510.0
4306,18813.0
4307,26964.0
4308,17887.0
4309,6279.0
4310,8263.0
4311,55319.0
4312,13234.0
4313,52490.0
4314,32336.0
4315,40362.0
4316,47139.0
4317,30024.0
4318,40803.0
4319,4312.0
4320,1456.0
4321,37495.0
4322,9134.0
4323,58833.0
4324,64605.0
4325,18874.0
4326,40287.0
4327,2221.0
4328,37706.0
4329,41873.0
4330,59622.0
4331,20629.0
4332,23029.0
4333,16799.0
4334,5603.0
4335,13560.0
4336,62085.0
4337,10168.0
4338,7133.0
4339,31951.0
4340,21981.0
4341,27973.0
4342,20777.0
4343,36305.0
4344,37347.0
4345,61845.0
4346,945.0
4347,23567.0
4348,64333.0
4349,64601.0
4350,25580.0
4351,17243.0
4352,20012.0
4353,63538.0
4354,1904.0
4355,34733.0
4356,18745.0
4357,0.0
4358,61138.0
4359,62809.0
4360,11507.0
4361,27066.0
4362,0.0
4363,48241.0
4364,17688.0
4365,518.0
4366,38184.0
4367,12811.0
4368,44637.0
4369,23662.0
4370,11529.0
4371,13619.0
4372,49024.0
4373,52919.0
4374,49893.0
4375,15649.0
4376,28549.0
4377,59390.0
4378,13126.0
4379,49869.0
4380,14310.0
4381,1740.0
4382,46561.0
4383,56932.0
4384,38626.0
4385,28060.0
4386,26399.0
4387,46224.0
4388,24723.0
4389,31587.0
4390,4354.0
4391,18267.0
4392,23963.0
4393,22619.0
4394,2521.0
4395,61682.0
4396,6935.0
4397,26677.0
4398,13487.0
4399,2411.0
4400,57824.0
4401,0.0
4402,43101.0
4403,596.0
4404,27590.0
4405,9667.0
4406,17045.0
4407,16773.0
4408,13497.0
4409,37754.0
4410,29202.0
4411,38629.0
4412,0.0
4413,20050.0
4414,4713.0
4415,35802.0
4416,23490.0
4417,2613.0
4418,22399.0
4419,25177.0
4420,59153.0
4421,9602.0
4422,17103.0
4423,48240.0
4424,22322.0
4425,7306.0
4426,11915.0
4427,32425.0
4428,16468.0
4429,52062.0
4430,13830.0
4431,12602.0
4432,50013.0
4433,37907.0
4434,17241.0
4435,50297.0
4436,22093.0
4437,61714.0
4438,60321.0
4439,55279.0
4440,12601.0
4441,61861.0
4442,20134.0
4443,20754.0
4444,59230.0
4445,14734.0
4446,47059.0
4447,56944.0
4448,6624.0
4449,20733.0
4450,58629.0
4451,0.0
4452,7659.0
4453,44624.0
4454,57495.0
4455,8065.0
4456,2351.0
4457,61176.0
4458,8805.0
4459,35227.0
4460,9581.0
4461,35283.0
4462,27127.0
4463,30418.0
4464,57185.0
4465,26126.0
4466,61087.0
4467,61046.0
4468,55088.0
4469,58857.0
4470,63174.0
4471,55500.0
4472,16739.0
4473,16757.0
4474,65239.0
4475,60035.0
4476,2274.0
4477,43361.0
4478,63072.0
4479,8061.0
4480,56885.0
4481,14430.0
4482,61658.0
4483,59904.0
4484,19868.0
4485,4660.0
4486,24597.0
4487,23304.0
4488,43074.0
4489,6014.0
4490,23891.0
4491,36874.0
4492,36306.0
4493,30359.0
4494,23817.0
4495,23916.0
4496,61437.0
4497,18040.0
4498,48397.0
4499,54637.0
4500,45320.0
4501,14786.0
4502,52296.0
4503,30448.0
4504,0.0
4505,17305.0
4506,4164.0
4507,26941.0
4508,27378.0
4509,61903.0
4510,11381.0
4511,12157.0
4512,39710.0
4513,35378.0
4514,37696.0
4515,12698.0
4516,50366.0
4517,21189.0
4518,30324.0
4519,60844.0
4520,9086.0
4521,63683.0
4522,23957.0
4523,57587.0
4524,53590.0
4525,38011.0
4526,12757.0
4527,13008.0
4528,21048.0
4529,11616.0
4530,258.0
4531,22620.0
4532,13832.0
4533,21780.0
4534,9197.0
4535,13596.0
4536,49674.0
4537,10122.0
4538,26681.0
4539,32062.0
4540,55426.0
4541,666.0
4542,60180.0
4543,13654.0
4544,14164.0
4545,24452.0
4546,23239.0
4547,28965.0
4548,63665.0
4549,29213.0
4550,61113.0
4551,912.0
4552,62554.0
4553,20590.0
4554,53989.0
4555,27365.0
4556,33426.0
4557,28470.0
4558,51565.0
4559,9699.0
4560,54757.0
4561,17985.0
4562,53885.0
4563,17012.0
4564,36344.0
4565,57736.0
4566,20038.0
4567,26059.0
4568,27549.0
4569,33944.0
4570,7636.0
4571,23947.0
4572,28560.0
4573,56080.0
4574,18110.0
4575,43972.0
4576,45190.0
4577,52364.0
4578,49621.0
4579,53582.0
4580,9302.0
4581,28507.0
4582,1671.0
4583,38686.0
4584,7100.0
4585,33168.0
4586,30408.0
4587,47612.0
4588,20247.0
4589,58702.0
4590,13110.0
4591,882.0
4592,11242.0
4593,47584.0
4594,33925.0
4595,47201.0
4596,8423.0
4597,27632.0
4598,22330.0
4599,19253.0
4600,22432.0
4601,43587.0
4602,41014.0
4603,18281.0
4604,12437.0
4605,28064.0
4606,23262.0
4607,59573.0
4608,34194.0
4609,795.0
4610,32058.0
4611,1796.0
4612,35296.0
4613,10519.0
4614,15377.0
4615,44025.0
4616,52716.0
4617,60969.0
4618,21444.0
4619,55832.0
4620,8933.0
4621,19778.0
4622,15457.0
4623,30191.0
4624,955.0
4625,37942.0
4626,57456.0
4627,62939.0
4628,57672.0
4629,55111.0
4630,29233.0
4631,27874.0
4632,18611.0
4633,8514.0
4634,14476.0
4635,22531.0
4636,53017.0
4637,48619.0
4638,11300.0
4639,32441.0
4640,19538.0
4641,43777.0
4642,7679.0
4643,64397.0
4644,13591.0
4645,23304.0
4646,58127.0
4647,57097.0
4648,57329.0
4649,21374.0
4650,27829.0
4651,9452.0
4652,39456.0
4653,39076.0
4654,49720.0
4655,3747.0
4656,7027.0
4657,4251.0
4658,565.0
4659,28907.0
4660,52006.0
4661,54072.0
4662,63810.0
4663,51679.0
4664,55373.0
4665,50476.0
4666,2774.0
4667,18460.0
4668,55778.0
4669,17070.0
4670,41588.0
4671,24211.0
4672,1078.0
4673,2993.0
4674,14466.0
4675,10768.0
4676,45568.0
4677,41411.0
4678,51994.0
4679,51725.0
4680,33787.0
4681,60518.0
4682,46769.0
4683,64116.0
4684,29505.0
4685,31280.0
4686,18814.0
4687,40706.0
4688,27834.0
4689,42736.0
4690,40743.0
4691,9273.0
4692,38061.0
4693,18183.0
4694,48131.0
4695,24101.0
4696,12973.0
4697,65399.0
4698,45941.0
4699,11553.0
4700,46757.0
4701,19424.0
4702,48763.0
4703,20884.0
4704,1024.0
4705,61152.0
4706,0.0
4707,42269.0
4708,60509.0
4709,15223.0
4710,44527.0
4711,53036.0
4712,12997.0
4713,21865.0
4714,31738.0
4715,41694.0
4716,29598.0
4717,12511.0
4718,1407.0
4719,17687.0
4720,65085.0
4721,48700.0
4722,38120.0
4723,20097.0
4724,17254.0
4725,29328.0
4726,20448.0
4727,48861.0
4728,49128.0
4729,35993.0
4730,0.0
4731,51673.0
4732,18175.0
4733,65085.0
4734,11182.0
4735,13229.0
4736,12496.0
4737,27969.0
4738,6049.0
4739,64032.0
4740,42259.0
4741,9412.0
4742,61599.0
4743,63380.0
4744,28481.0
4745,57570.0
4746,22547.0
4747,57093.0
4748,31715.0
4749,36925.0
4750,62727.0
4751,18941.0
4752,20532.0
4753,61699.0
4754,3026.0
4755,29239.0
4756,0.0
4757,7359.0
4758,0.0
4759,880.0
4760,34589.0
4761,41168.0
4762,1966.0
4763,63909.0
4764,18696.0
4765,20824.0
4766,49692.0
4767,11899.0
4768,62146.0
4769,18988.0
4770,49479.0
4771,56114.0
4772,5547.0
4773,30013.0
4774,27080.0
4775,47194.0
4776,27850.0
4777,30427.0
4778,9306.0
4779,42819.0
4780,17186.0
4781,20224.0
4782,57957.0
4783,0.0
4784,17000.0
4785,48101.0
4786,24463.0
4787,7545.0
4788,28352.0
4789,45648.0
4790,65405.0
4791,46874.0
4792,0.0
4793,43343.0
4794,61160.0
4795,31169.0
4796,58784.0
4797,45888.0
4798,6669.0
4799,49453.0
4800,51619.0
4801,27517.0
4802,37911.0
4803,50549.0
4804,17356.0
4805,9632.0
4806,35345.0
4807,21952.0
4808,59235.0
4809,473.0
4810,47009.0
4811,55305.0
4812,12639.0
4813,34788.0
4814,35774.0
4815,18780.0
4816,24961.0
4817,35390.0
4818,11147.0
4819,38191.0
4820,39886.0
4821,12359.0
4822,24567.0
4823,23297.0
4824,62588.0
4825,58236.0
4826,27698.0
4827,43116.0
4828,7468.0
4829,45707.0
4830,2615.0
4831,13945.0
4832,41027.0
4833,18690.0
4834,16169.0
4835,5155.0
4836,42820.0
4837,51611.0
4838,17360.0
4839,39515.0
4840,23803.0
4841,51425.0
4842,34646.0
4843,34158.0
4844,32532.0
4845,41655.0
4846,17986.0
4847,40822.0
4848,3086.0
4849,13879.0
4850,35399.0
4851,32524.0
4852,19957.0
4853,31928.0
4854,19552.0
4855,19418.0
4856,39942.0
4857,3642.0
4858,14276.0
4859,5871.0
4860,23908.0
4861,26729.0
4862,15640.0
4863,30363.0
4864,47754.0
4865,12701.0
4866,50637.0
4867,61610.0
4868,9164.0
4869,64605.0
4870,7672.0
4871,17557.0
4872,22409.0
4873,17317.0
4874,31438.0
4875,56107.0
4876,46579.0
4877,49945.0
4878,51603.0
4879,57779.0
4880,12609.0
4881,39447.0
4882,44426.0
4883,37929.0
4884,19702.0
4885,28957.0
4886,42562.0
4887,7591.0
4888,19091.0
4889,47831.0
4890,23459.0
4891,49788.0
4892,18642.0
4893,62510.0
4894,32594.0
4895,43282.0
4896,18756.0
4897,54535.0
4898,17176.0
4899,1907.0
4900,28216.0
4901,61869.0
4902,85.0
4903,27982.0
4904,17172.0
4905,572.0
4906,15754.0
4907,2239.0
4908,15594.0
4909,48046.0
4910,14629.0
4911,17377.0
4912,24054.0
4913,61352.0
4914,22785.0
4915,29900.0
4916,38960.0
4917,48797.0
4918,53739.0
4919,42867.0
4920,20118.0
4921,39655.0
4922,0.0
4923,27314.0
4924,14939.0
4925,46314.0
4926,53762.0
4927,39986.0
4928,18116.0
4929,2992.0
4930,30369.0
4931,20500.0
4932,62685.0
4933,47844.0
4934,8662.0
4935,60045.0
4936,47497.0
4937,27381.0
4938,62022.0
4939,11150.0
4940,3509.0
4941,49308.0
4942,10576.0
4943,24321.0
4944,24638.0
4945,27261.0
4946,34199.0
4947,50185.0
4948,52205.0
4949,15606.0
4950,14591.0
4951,35770.0
4952,57769.0
4953,48883.0
4954,47598.0
4955,30041.0
4956,6313.0
4957,28967.0
4958,0.0
4959,32660.0
4960,24560.0
4961,17868.0
4962,59432.0
4963,26149.0
4964,41882.0
4965,29105.0
4966,12479.0
4967,23177.0
4968,16919.0
4969,26841.0
4970,31258.0
4971,61313.0
4972,12757.0
4973,61700.0
4974,12802.0
4975,21110.0
4976,44030.0
4977,10766.0
4978,37915.0
4979,48527.0
4980,13125.0
4981,14560.0
4982,52891.0
4983,42186.0
4984,6936.0
4985,24625.0
4986,28702.0
4987,21612.0
4988,24433.0
4989,12440.0
4990,45189.0
4991,57504.0
4992,43897.0
4993,9364.0
4994,3451.0
4995,29855.0
4996,24966.0
4997,42669.0
4998,9997.0
4999,32332.0
5000,2062.0
5001,55556.0
5002,53339.0
5003,24134.0
5004,49931.0
5005,53627.0
5006,42874.0
5007,37794.0
5008,55943.0
5009,40235.0
5010,23186.0
5011,54911.0
5012,28191.0
5013,23903.0
5014,48481.0
5015,64695.0
5016,55606.0
5017,58334.0
5018,16477.0
5019,28273.0
5020,62921.0
5021,62923.0
5022,12916.0
5023,44104.0
5024,9279.0
5025,52512.0
5026,8194.0
5027,12389.0
5028,45154.0
5029,59391.0
5030,46553.0
5031,18552.0
5032,35210.0
5033,20114.0
5034,23966.0
5035,28241.0
5036,1286.0
5037,54465.0
5038,9430.0
5039,30381.0
5040,19297.0
5041,18892.0
5042,24049.0
5043,51928.0
5044,55538.0
5045,1582.0
5046,24913.0
5047,56350.0
5048,10101.0
5049,60453.0
5050,13269.0
5051,39415.0
5052,45844.0
5053,38058.0
5054,34381.0
5055,27105.0
5056,30450.0
5057,27870.0
5058,23506.0
5059,21983.0
5060,8735.0
5061,3873.0
5062,64657.0
5063,64628.0
5064,24744.0
5065,41334.0
5066,43749.0
5067,22703.0
5068,10513.0
5069,0.0
5070,55267.0
5071,40768.0
5072,15382.0
5073,11787.0
5074,29350.0
5075,19484.0
5076,16461.0
5077,50431.0
5078,28109.0
5079,27672.0
5080,30844.0
5081,54591.0
5082,17355.0
5083,55787.0
5084,39919.0
5085,10980.0
5086,40931.0
5087,11537.0
5088,63864.0
5089,32893.0
5090,41129.0
5091,23505.0
5092,44967.0
5093,36472.0
5094,33615.0
5095,14084.0
5096,7297.0
5097,17093.0
5098,29755.0
5099,42167.0
5100,17567.0
5101,9535.0
5102,21450.0
5103,33694.0
5104,17184.0
5105,33312.0
5106,20141.0
5107,61605.0
5108,59206.0
5109,1528.0
5110,42587.0
5111,34251.0
5112,20410.0
5113,28082.0
5114,60987.0
5115,11469.0
5116,24235.0
5117,62441.0
5118,24172.0
5119,23909.0
5120,41144.0
5121,57649.0
5122,6906.0
5123,50602.0
5124,25084.0
5125,1388.0
5126,17421.0
5127,4715.0
5128,56344.0
5129,21301.0
5130,12166.0
5131,21264.0
5132,34179.0
5133,26147.0
5134,15740.0
5135,35820.0
5136,43067.0
5137,24892.0
5138,2979.0
5139,36192.0
5140,34394.0
5141,55628.0
5142,53486.0
5143,11231.0
5144,44377.0
5145,30322.0
5146,17780.0
5147,1561.0
5148,0.0
5149,31306.0
5150,43967.0
5151,49233.0
5152,9652.0
5153,19497.0
5154,27499.0
5155,11545.0
5156,1412.0
5157,8019.0
5158,50338.0
5159,59245.0
5160,18295.0
5161,27899.0
5162,16540.0
5163,7752.0
5164,22877.0
5165,1383.0
5166,18000.0
5167,56113.0
5168,37067.0
5169,61698.0
5170,27295.0
5171,50220.0
5172,18655.0
5173,28145.0
5174,39230.0
5175,10082.0
5176,6747.0
5177,1259.0
5178,59302.0
5179,20982.0
5180,45772.0
5181,62903.0
5182,34789.0
5183,11453.0
5184,19491.0
5185,49681.0
5186,24177.0
5187,55613.0
5188,57301.0
5189,5100.0
5190,25806.0
5191,20295.0
5192,39105.0
5193,24429.0
5194,50583.0
5195,1531.0
5196,13201.0
5197,26347.0
5198,38030.0
5199,37990.0
5200,31707.0
5201,53125.0
5202,32284.0
5203,20137.0
5204,23858.0
5205,15640.0
5206,57527.0
5207,26438.0
5208,29653.0
5209,23980.0
5210,45388.0
5211,9465.0
5212,38455.0
5213,57323.0
5214,48228.0
5215,0.0
5216,36869.0
5217,21079.0
5218,23483.0
5219,12728.0
5220,30294.0
5221,17477.0
5222,17818.0
5223,55715.0
5224,18885.0
5225,57697.0
5226,39312.0
5227,42680.0
5228,8847.0
5229,22870.0
5230,63580.0
5231,27583.0
5232,24479.0
5233,46452.0
5234,16115.0
5235,14701.0
5236,11638.0
5237,24897.0
5238,29510.0
5239,27679.0
5240,24002.0
5241,21731.0
5242,38946.0
5243,21604.0
5244,18947.0
5245,37724.0
5246,17825.0
5247,5737.0
5248,27821.0
5249,52779.0
5250,26714.0
5251,24549.0
5252,56066.0
5253,21142.0
5254,29640.0
5255,28965.0
5256,2704.0
5257,32610.0
5258,55218.0
5259,13758.0
5260,62265.0
5261,27302.0
5262,63356.0
5263,48129.0
5264,32421.0
5265,2716.0
5266,26916.0
5267,51274.0
5268,7318.0
5269,25132.0
5270,14550.0
5271,24636.0
5272,20471.0
5273,61516.0
5274,2228.0
5275,7089.0
5276,19407.0
5277,49961.0
5278,30259.0
5279,18883.0
5280,32272.0
5281,26429.0
5282,37084.0
5283,59579.0
5284,26398.0
5285,8250.0
5286,24597.0
5287,14351.0
5288,62168.0
5289,35815.0
5290,24385.0
5291,22740.0
5292,18447.0
5293,56391.0
5294,11203.0
5295,19340.0
5296,55667.0
5297,25114.0
5298,30451.0
5299,13369.0
5300,4828.0
5301,25380.0
5302,52665.0
5303,6991.0
5304,27753.0
5305,55416.0
5306,17684.0
5307,48591.0
5308,17671.0
5309,62008.0
5310,32009.0
5311,14706.0
5312,1665.0
5313,19054.0
5314,14185.0
5315,7533.0
5316,35282.0
5317,60330.0
5318,1101.0
5319,38718.0
5320,11243.0
5321,464.0
5322,16671.0
5323,29044.0
5324,26412.0
5325,31164.0
5326,17526.0
5327,13025.0
5328,43555.0
5329,15246.0
5330,64648.0
5331,15598.0
5332,44710.0
5333,21074.0
5334,12719.0
5335,28840.0
5336,19397.0
5337,33332.0
5338,0.0
5339,51157.0
5340,47672.0
5341,64049.0
5342,21754.0
5343,35419.0
5344,20105.0
5345,26402.0
5346,12096.0
5347,2985.0
5348,32422.0
5349,41106.0
5350,53629.0
5351,19849.0
5352,53930.0
5353,26657.0
5354,14248.0
5355,23052.0
5356,65142.0
5357,0.0
5358,53836.0
5359,11503.0
5360,12956.0
5361,28489.0
5362,0.0
5363,9111.0
5364,3851.0
5365,57703.0
5366,50339.0
5367,43955.0
5368,61108.0
5369,35490.0
5370,62647.0
5371,19441.0
5372,37487.0
5373,12633.0
5374,23231.0
5375,63225.0
5376,44864.0
5377,33134.0
5378,29858.0
5379,41784.0
5380,16805.0
5381,33559.0
5382,55102.0
5383,22515.0
5384,17983.0
5385,47012.0
5386,23690.0
5387,0.0
5388,20317.0
5389,26493.0
5390,59332.0
5391,11989.0
5392,38224.0
5393,9230.0
5394,63368.0
5395,32514.0
5396,65128.0
5397,24013.0
5398,57811.0
5399,62667.0
5400,21308.0
5401,40536.0
5402,18706.0
5403,11468.0
5404,27464.0
5405,63597.0
5406,0.0
5407,49861.0
5408,19258.0
5409,576.0
5410,21834.0
5411,9990.0
5412,5432.0
5413,62392.0
5414,5256.0
5415,0.0
5416,37946.0
5417,3653.0
5418,22256.0
5419,53205.0
5420,39320.0
5421,35288.0
5422,21597.0
5423,38910.0
5424,55557.0
5425,17207.0
5426,62313.0
5427,829.0
5428,9473.0
5429,6708.0
5430,20539.0
5431,0.0
5432,15235.0
5433,10204.0
5434,15443.0
5435,21479.0
5436,60581.0
5437,61732.0
5438,13103.0
5439,9402.0
5440,33426.0
5441,20152.0
5442,58512.0
5443,38965.0
5444,61593.0
5445,17514.0
5446,57453.0
5447,10483.0
5448,47713.0
5449,13512.0
5450,36440.0
5451,27193.0
5452,18976.0
5453,58745.0
5454,28552.0
5455,48441.0
5456,65137.0
5457,56887.0
5458,63267.0
5459,38338.0
5460,877.0
5461,63376.0
5462,45516.0
5463,20722.0
5464,27375.0
5465,32069.0
5466,36014.0
5467,51705.0
5468,57760.0
5469,60158.0
5470,30992.0
5471,0.0
5472,38056.0
5473,52571.0
5474,23128.0
5475,12366.0
5476,59320.0
5477,3727.0
5478,15434.0
5479,27245.0
5480,10819.0
5481,25047.0
5482,17722.0
5483,9411.0
5484,4746.0
5485,15767.0
5486,45289.0
5487,49721.0
5488,55548.0
5489,26993.0
5490,488.0
5491,55268.0
5492,40339.0
5493,21795.0
5494,57761.0
5495,40320.0
5496,30321.0
5497,47913.0
5498,23035.0
5499,64445.0
5500,29465.0
5501,45942.0
5502,36028.0
5503,53853.0
5504,22902.0
5505,61521.0
5506,17371.0
5507,58933.0
5508,3644.0
5509,47310.0
5510,8891.0
5511,39386.0
5512,24627.0
5513,60670.0
5514,22980.0
5515,20359.0
5516,51748.0
5517,6423.0
5518,13871.0
5519,14731.0
5520,30904.0
5521,53769.0
5522,17191.0
5523,9550.0
5524,61597.0
5525,38238.0
5526,23580.0
5527,46829.0
5528,26410.0
5529,63066.0
5530,49283.0
5531,24745.0
5532,24582.0
5533,46253.0
5534,32064.0
5535,24390.0
5536,32880.0
5537,16469.0
5538,51691.0
5539,0.0
5540,55468.0
5541,21067.0
5542,23750.0
5543,38207.0
5544,24020.0
5545,63442.0
5546,26148.0
5547,56926.0
5548,17139.0
5549,63367.0
5550,476.0
5551,47071.0
5552,21282.0
5553,52510.0
5554,12799.0
5555,27653.0
5556,7675.0
5557,55232.0
5558,0.0
5559,35337.0
5560,59413.0
5561,21157.0
5562,26919.0
5563,65065.0
5564,57569.0
5565,18550.0
5566,35576.0
5567,59492.0
5568,63.0
5569,59432.0
5570,28682.0
5571,54604.0
5572,51665.0
5573,24443.0
5574,51758.0
5575,29182.0
5576,40534.0
5577,54615.0
5578,35885.0
5579,25208.0
5580,49182.0
5581,51071.0
5582,50507.0
5583,30341.0
5584,4494.0
5585,19491.0
5586,55941.0
5587,49753.0
5588,39397.0
5589,54538.0
5590,48250.0
5591,19195.0
5592,42935.0
5593,21868.0
5594,30314.0
5595,30764.0
5596,13132.0
5597,24227.0
5598,62160.0
5599,23786.0
5600,38316.0
5601,32144.0
5602,12798.0
5603,21752.0
5604,11794.0
5605,19588.0
5606,63934.0
5607,62305.0
5608,4943.0
5609,52890.0
5610,27156.0
5611,47049.0
5612,65044.0
5613,2216.0
5614,61687.0
5615,19227.0
5616,46767.0
5617,18578.0
5618,7723.0
5619,55590.0
5620,4516.0
5621,0.0
5622,19498.0
5623,26449.0
5624,62198.0
5625,30518.0
5626,5699.0
5627,41658.0
5628,9338.0
5629,58938.0
5630,17329.0
5631,61365.0
5632,37052.0
5633,32494.0
5634,16372.0
5635,8862.0
5636,38918.0
5637,29652.0
5638,64824.0
5639,39797.0
5640,44841.0
5641,9788.0
5642,54458.0
5643,63809.0
5644,20745.0
5645,481.0
5646,15645.0
5647,17600.0
5648,16831.0
5649,57651.0
5650,58847.0
5651,942.0
5652,62712.0
5653,23189.0
5654,6426.0
5655,31907.0
5656,1691.0
5657,34372.0
5658,9292.0
5659,49197.0
5660,64438.0
5661,0.0
5662,22774.0
5663,64683.0
5664,36378.0
5665,54506.0
5666,20445.0
5667,25563.0
5668,12633.0
5669,41650.0
5670,21803.0
5671,45523.0
5672,21798.0
5673,13327.0
5674,61823.0
5675,19845.0
5676,61926.0
5677,59266.0
5678,45487.0
5679,36687.0
5680,47519.0
5681,50192.0
5682,63654.0
5683,36197.0
5684,65170.0
5685,26226.0
5686,42134.0
5687,8348.0
5688,24809.0
5689,19259.0
5690,24518.0
5691,59541.0
5692,52938.0
5693,33542.0
5694,27709.0
5695,22215.0
5696,13032.0
5697,3170.0
5698,29338.0
5699,19880.0
5700,51766.0
5701,57663.0
5702,47361.0
5703,43340.0
5704,42698.0
5705,14224.0
5706,19308.0
5707,15692.0
5708,61569.0
5709,23365.0
5710,29174.0
5711,10198.0
5712,30664.0
5713,24432.0
5714,43441.0
5715,55334.0
5716,37812.0
5717,61334.0
5718,34425.0
5719,47100.0
5720,18787.0
5721,42678.0
5722,64858.0
5723,11546.0
5724,19066.0
5725,4128.0
5726,26234.0
5727,60095.0
5728,29937.0
5729,3436.0
5730,42872.0
5731,34821.0
5732,20772.0
5733,55112.0
5734,55621.0
5735,63086.0
5736,16502.0
5737,65082.0
5738,49050.0
5739,35935.0
5740,1539.0
5741,7696.0
5742,27125.0
5743,65210.0
5744,47102.0
5745,53273.0
5746,61992.0
5747,45882.0
5748,27941.0
5749,9836.0
5750,20090.0
